,date_time,Appliances
11274,2016-03-30 00:00:00,60
11275,2016-03-30 00:10:00,70
11276,2016-03-30 00:20:00,60
11277,2016-03-30 00:30:00,70
11278,2016-03-30 00:40:00,70
11279,2016-03-30 00:50:00,60
11280,2016-03-30 01:00:00,60
11281,2016-03-30 01:10:00,60
11282,2016-03-30 01:20:00,60
11283,2016-03-30 01:30:00,50
11284,2016-03-30 01:40:00,60
11285,2016-03-30 01:50:00,50
11286,2016-03-30 02:00:00,60
11287,2016-03-30 02:10:00,70
11288,2016-03-30 02:20:00,60
11289,2016-03-30 02:30:00,70
11290,2016-03-30 02:40:00,50
11291,2016-03-30 02:50:00,60
11292,2016-03-30 03:00:00,50
11293,2016-03-30 03:10:00,60
11294,2016-03-30 03:20:00,50
11295,2016-03-30 03:30:00,70
11296,2016-03-30 03:40:00,50
11297,2016-03-30 03:50:00,70
11298,2016-03-30 04:00:00,60
11299,2016-03-30 04:10:00,60
11300,2016-03-30 04:20:00,60
11301,2016-03-30 04:30:00,50
11302,2016-03-30 04:40:00,60
11303,2016-03-30 04:50:00,50
11304,2016-03-30 05:00:00,60
11305,2016-03-30 05:10:00,80
11306,2016-03-30 05:20:00,40
11307,2016-03-30 05:30:00,40
11308,2016-03-30 05:40:00,50
11309,2016-03-30 05:50:00,50
11310,2016-03-30 06:00:00,50
11311,2016-03-30 06:10:00,60
11312,2016-03-30 06:20:00,60
11313,2016-03-30 06:30:00,60
11314,2016-03-30 06:40:00,70
11315,2016-03-30 06:50:00,70
11316,2016-03-30 07:00:00,70
11317,2016-03-30 07:10:00,50
11318,2016-03-30 07:20:00,60
11319,2016-03-30 07:30:00,50
11320,2016-03-30 07:40:00,60
11321,2016-03-30 07:50:00,60
11322,2016-03-30 08:00:00,50
11323,2016-03-30 08:10:00,110
11324,2016-03-30 08:20:00,70
11325,2016-03-30 08:30:00,80
11326,2016-03-30 08:40:00,90
11327,2016-03-30 08:50:00,100
11328,2016-03-30 09:00:00,80
11329,2016-03-30 09:10:00,80
11330,2016-03-30 09:20:00,80
11331,2016-03-30 09:30:00,50
11332,2016-03-30 09:40:00,90
11333,2016-03-30 09:50:00,120
11334,2016-03-30 10:00:00,90
11335,2016-03-30 10:10:00,110
11336,2016-03-30 10:20:00,70
11337,2016-03-30 10:30:00,110
11338,2016-03-30 10:40:00,110
11339,2016-03-30 10:50:00,100
11340,2016-03-30 11:00:00,90
11341,2016-03-30 11:10:00,100
11342,2016-03-30 11:20:00,100
11343,2016-03-30 11:30:00,110
11344,2016-03-30 11:40:00,100
11345,2016-03-30 11:50:00,100
11346,2016-03-30 12:00:00,170
11347,2016-03-30 12:10:00,90
11348,2016-03-30 12:20:00,70
11349,2016-03-30 12:30:00,80
11350,2016-03-30 12:40:00,110
11351,2016-03-30 12:50:00,110
11352,2016-03-30 13:00:00,110
11353,2016-03-30 13:10:00,100
11354,2016-03-30 13:20:00,100
11355,2016-03-30 13:30:00,100
11356,2016-03-30 13:40:00,100
11357,2016-03-30 13:50:00,80
11358,2016-03-30 14:00:00,80
11359,2016-03-30 14:10:00,80
11360,2016-03-30 14:20:00,80
11361,2016-03-30 14:30:00,110
11362,2016-03-30 14:40:00,90
11363,2016-03-30 14:50:00,90
11364,2016-03-30 15:00:00,80
11365,2016-03-30 15:10:00,90
11366,2016-03-30 15:20:00,80
11367,2016-03-30 15:30:00,90
11368,2016-03-30 15:40:00,90
11369,2016-03-30 15:50:00,100
11370,2016-03-30 16:00:00,80
11371,2016-03-30 16:10:00,60
11372,2016-03-30 16:20:00,60
11373,2016-03-30 16:30:00,60
11374,2016-03-30 16:40:00,50
11375,2016-03-30 16:50:00,60
11376,2016-03-30 17:00:00,70
11377,2016-03-30 17:10:00,90
11378,2016-03-30 17:20:00,80
11379,2016-03-30 17:30:00,90
11380,2016-03-30 17:40:00,90
11381,2016-03-30 17:50:00,100
11382,2016-03-30 18:00:00,90
11383,2016-03-30 18:10:00,90
11384,2016-03-30 18:20:00,120
11385,2016-03-30 18:30:00,440
11386,2016-03-30 18:40:00,220
11387,2016-03-30 18:50:00,210
11388,2016-03-30 19:00:00,330
11389,2016-03-30 19:10:00,220
11390,2016-03-30 19:20:00,120
11391,2016-03-30 19:30:00,90
11392,2016-03-30 19:40:00,100
11393,2016-03-30 19:50:00,110
11394,2016-03-30 20:00:00,100
11395,2016-03-30 20:10:00,360
11396,2016-03-30 20:20:00,400
11397,2016-03-30 20:30:00,100
11398,2016-03-30 20:40:00,120
11399,2016-03-30 20:50:00,100
11400,2016-03-30 21:00:00,120
11401,2016-03-30 21:10:00,70
11402,2016-03-30 21:20:00,50
11403,2016-03-30 21:30:00,60
11404,2016-03-30 21:40:00,60
11405,2016-03-30 21:50:00,50
11406,2016-03-30 22:00:00,70
11407,2016-03-30 22:10:00,60
11408,2016-03-30 22:20:00,60
11409,2016-03-30 22:30:00,70
11410,2016-03-30 22:40:00,50
11411,2016-03-30 22:50:00,60
11412,2016-03-30 23:00:00,60
11413,2016-03-30 23:10:00,60
11414,2016-03-30 23:20:00,60
11415,2016-03-30 23:30:00,60
11416,2016-03-30 23:40:00,50
11417,2016-03-30 23:50:00,50
11418,2016-03-31 00:00:00,30
11419,2016-03-31 00:10:00,30
11420,2016-03-31 00:20:00,20
11421,2016-03-31 00:30:00,40
11422,2016-03-31 00:40:00,50
11423,2016-03-31 00:50:00,60
11424,2016-03-31 01:00:00,50
11425,2016-03-31 01:10:00,60
11426,2016-03-31 01:20:00,50
11427,2016-03-31 01:30:00,50
11428,2016-03-31 01:40:00,50
11429,2016-03-31 01:50:00,50
11430,2016-03-31 02:00:00,60
11431,2016-03-31 02:10:00,50
11432,2016-03-31 02:20:00,60
11433,2016-03-31 02:30:00,50
11434,2016-03-31 02:40:00,50
11435,2016-03-31 02:50:00,50
11436,2016-03-31 03:00:00,50
11437,2016-03-31 03:10:00,50
11438,2016-03-31 03:20:00,50
11439,2016-03-31 03:30:00,70
11440,2016-03-31 03:40:00,50
11441,2016-03-31 03:50:00,60
11442,2016-03-31 04:00:00,50
11443,2016-03-31 04:10:00,50
11444,2016-03-31 04:20:00,50
11445,2016-03-31 04:30:00,40
11446,2016-03-31 04:40:00,50
11447,2016-03-31 04:50:00,50
11448,2016-03-31 05:00:00,90
11449,2016-03-31 05:10:00,60
11450,2016-03-31 05:20:00,50
11451,2016-03-31 05:30:00,20
11452,2016-03-31 05:40:00,40
11453,2016-03-31 05:50:00,30
11454,2016-03-31 06:00:00,50
11455,2016-03-31 06:10:00,50
11456,2016-03-31 06:20:00,50
11457,2016-03-31 06:30:00,60
11458,2016-03-31 06:40:00,60
11459,2016-03-31 06:50:00,60
11460,2016-03-31 07:00:00,80
11461,2016-03-31 07:10:00,60
11462,2016-03-31 07:20:00,40
11463,2016-03-31 07:30:00,50
11464,2016-03-31 07:40:00,50
11465,2016-03-31 07:50:00,70
11466,2016-03-31 08:00:00,80
11467,2016-03-31 08:10:00,70
11468,2016-03-31 08:20:00,70
11469,2016-03-31 08:30:00,50
11470,2016-03-31 08:40:00,50
11471,2016-03-31 08:50:00,70
11472,2016-03-31 09:00:00,60
11473,2016-03-31 09:10:00,50
11474,2016-03-31 09:20:00,50
11475,2016-03-31 09:30:00,100
11476,2016-03-31 09:40:00,80
11477,2016-03-31 09:50:00,90
11478,2016-03-31 10:00:00,90
11479,2016-03-31 10:10:00,90
11480,2016-03-31 10:20:00,90
11481,2016-03-31 10:30:00,90
11482,2016-03-31 10:40:00,80
11483,2016-03-31 10:50:00,80
11484,2016-03-31 11:00:00,100
11485,2016-03-31 11:10:00,90
11486,2016-03-31 11:20:00,80
11487,2016-03-31 11:30:00,100
11488,2016-03-31 11:40:00,90
11489,2016-03-31 11:50:00,100
11490,2016-03-31 12:00:00,90
11491,2016-03-31 12:10:00,100
11492,2016-03-31 12:20:00,90
11493,2016-03-31 12:30:00,100
11494,2016-03-31 12:40:00,100
11495,2016-03-31 12:50:00,150
11496,2016-03-31 13:00:00,140
11497,2016-03-31 13:10:00,90
11498,2016-03-31 13:20:00,80
11499,2016-03-31 13:30:00,90
11500,2016-03-31 13:40:00,80
11501,2016-03-31 13:50:00,100
11502,2016-03-31 14:00:00,110
11503,2016-03-31 14:10:00,110
11504,2016-03-31 14:20:00,120
11505,2016-03-31 14:30:00,110
11506,2016-03-31 14:40:00,80
11507,2016-03-31 14:50:00,110
11508,2016-03-31 15:00:00,90
11509,2016-03-31 15:10:00,110
11510,2016-03-31 15:20:00,100
11511,2016-03-31 15:30:00,110
11512,2016-03-31 15:40:00,110
11513,2016-03-31 15:50:00,100
11514,2016-03-31 16:00:00,90
11515,2016-03-31 16:10:00,90
11516,2016-03-31 16:20:00,90
11517,2016-03-31 16:30:00,80
11518,2016-03-31 16:40:00,100
11519,2016-03-31 16:50:00,90
11520,2016-03-31 17:00:00,80
11521,2016-03-31 17:10:00,70
11522,2016-03-31 17:20:00,90
11523,2016-03-31 17:30:00,430
11524,2016-03-31 17:40:00,440
11525,2016-03-31 17:50:00,110
11526,2016-03-31 18:00:00,90
11527,2016-03-31 18:10:00,90
11528,2016-03-31 18:20:00,110
11529,2016-03-31 18:30:00,90
11530,2016-03-31 18:40:00,120
11531,2016-03-31 18:50:00,100
11532,2016-03-31 19:00:00,100
11533,2016-03-31 19:10:00,90
11534,2016-03-31 19:20:00,120
11535,2016-03-31 19:30:00,110
11536,2016-03-31 19:40:00,120
11537,2016-03-31 19:50:00,120
11538,2016-03-31 20:00:00,120
11539,2016-03-31 20:10:00,140
11540,2016-03-31 20:20:00,110
11541,2016-03-31 20:30:00,120
11542,2016-03-31 20:40:00,90
11543,2016-03-31 20:50:00,70
11544,2016-03-31 21:00:00,40
11545,2016-03-31 21:10:00,40
11546,2016-03-31 21:20:00,40
11547,2016-03-31 21:30:00,30
11548,2016-03-31 21:40:00,60
11549,2016-03-31 21:50:00,50
11550,2016-03-31 22:00:00,50
11551,2016-03-31 22:10:00,50
11552,2016-03-31 22:20:00,60
11553,2016-03-31 22:30:00,50
11554,2016-03-31 22:40:00,60
11555,2016-03-31 22:50:00,60
11556,2016-03-31 23:00:00,70
11557,2016-03-31 23:10:00,50
11558,2016-03-31 23:20:00,60
11559,2016-03-31 23:30:00,40
11560,2016-03-31 23:40:00,50
11561,2016-03-31 23:50:00,50
11562,2016-04-01 00:00:00,60
11563,2016-04-01 00:10:00,60
11564,2016-04-01 00:20:00,60
11565,2016-04-01 00:30:00,50
11566,2016-04-01 00:40:00,50
11567,2016-04-01 00:50:00,50
11568,2016-04-01 01:00:00,30
11569,2016-04-01 01:10:00,30
11570,2016-04-01 01:20:00,20
11571,2016-04-01 01:30:00,30
11572,2016-04-01 01:40:00,60
11573,2016-04-01 01:50:00,60
11574,2016-04-01 02:00:00,60
11575,2016-04-01 02:10:00,60
11576,2016-04-01 02:20:00,50
11577,2016-04-01 02:30:00,50
11578,2016-04-01 02:40:00,50
11579,2016-04-01 02:50:00,50
11580,2016-04-01 03:00:00,50
11581,2016-04-01 03:10:00,60
11582,2016-04-01 03:20:00,60
11583,2016-04-01 03:30:00,50
11584,2016-04-01 03:40:00,50
11585,2016-04-01 03:50:00,50
11586,2016-04-01 04:00:00,50
11587,2016-04-01 04:10:00,60
11588,2016-04-01 04:20:00,40
11589,2016-04-01 04:30:00,60
11590,2016-04-01 04:40:00,50
11591,2016-04-01 04:50:00,50
11592,2016-04-01 05:00:00,60
11593,2016-04-01 05:10:00,40
11594,2016-04-01 05:20:00,30
11595,2016-04-01 05:30:00,20
11596,2016-04-01 05:40:00,30
11597,2016-04-01 05:50:00,50
11598,2016-04-01 06:00:00,60
11599,2016-04-01 06:10:00,60
11600,2016-04-01 06:20:00,50
11601,2016-04-01 06:30:00,60
11602,2016-04-01 06:40:00,40
11603,2016-04-01 06:50:00,60
11604,2016-04-01 07:00:00,70
11605,2016-04-01 07:10:00,60
11606,2016-04-01 07:20:00,80
11607,2016-04-01 07:30:00,70
11608,2016-04-01 07:40:00,60
11609,2016-04-01 07:50:00,50
11610,2016-04-01 08:00:00,60
11611,2016-04-01 08:10:00,370
11612,2016-04-01 08:20:00,50
11613,2016-04-01 08:30:00,60
11614,2016-04-01 08:40:00,40
11615,2016-04-01 08:50:00,50
11616,2016-04-01 09:00:00,60
11617,2016-04-01 09:10:00,110
11618,2016-04-01 09:20:00,110
11619,2016-04-01 09:30:00,100
11620,2016-04-01 09:40:00,110
11621,2016-04-01 09:50:00,100
11622,2016-04-01 10:00:00,90
11623,2016-04-01 10:10:00,380
11624,2016-04-01 10:20:00,440
11625,2016-04-01 10:30:00,110
11626,2016-04-01 10:40:00,90
11627,2016-04-01 10:50:00,70
11628,2016-04-01 11:00:00,50
11629,2016-04-01 11:10:00,40
11630,2016-04-01 11:20:00,50
11631,2016-04-01 11:30:00,50
11632,2016-04-01 11:40:00,50
11633,2016-04-01 11:50:00,50
11634,2016-04-01 12:00:00,60
11635,2016-04-01 12:10:00,60
11636,2016-04-01 12:20:00,30
11637,2016-04-01 12:30:00,40
11638,2016-04-01 12:40:00,20
11639,2016-04-01 12:50:00,30
11640,2016-04-01 13:00:00,50
11641,2016-04-01 13:10:00,50
11642,2016-04-01 13:20:00,60
11643,2016-04-01 13:30:00,50
11644,2016-04-01 13:40:00,60
11645,2016-04-01 13:50:00,50
11646,2016-04-01 14:00:00,60
11647,2016-04-01 14:10:00,40
11648,2016-04-01 14:20:00,40
11649,2016-04-01 14:30:00,60
11650,2016-04-01 14:40:00,50
11651,2016-04-01 14:50:00,60
11652,2016-04-01 15:00:00,50
11653,2016-04-01 15:10:00,50
11654,2016-04-01 15:20:00,50
11655,2016-04-01 15:30:00,50
11656,2016-04-01 15:40:00,50
11657,2016-04-01 15:50:00,40
11658,2016-04-01 16:00:00,60
11659,2016-04-01 16:10:00,50
11660,2016-04-01 16:20:00,50
11661,2016-04-01 16:30:00,50
11662,2016-04-01 16:40:00,40
11663,2016-04-01 16:50:00,20
11664,2016-04-01 17:00:00,20
11665,2016-04-01 17:10:00,30
11666,2016-04-01 17:20:00,50
11667,2016-04-01 17:30:00,60
11668,2016-04-01 17:40:00,60
11669,2016-04-01 17:50:00,50
11670,2016-04-01 18:00:00,50
11671,2016-04-01 18:10:00,50
11672,2016-04-01 18:20:00,40
11673,2016-04-01 18:30:00,50
11674,2016-04-01 18:40:00,50
11675,2016-04-01 18:50:00,50
11676,2016-04-01 19:00:00,60
11677,2016-04-01 19:10:00,50
11678,2016-04-01 19:20:00,60
11679,2016-04-01 19:30:00,50
11680,2016-04-01 19:40:00,40
11681,2016-04-01 19:50:00,50
11682,2016-04-01 20:00:00,40
11683,2016-04-01 20:10:00,50
11684,2016-04-01 20:20:00,50
11685,2016-04-01 20:30:00,30
11686,2016-04-01 20:40:00,30
11687,2016-04-01 20:50:00,30
11688,2016-04-01 21:00:00,40
11689,2016-04-01 21:10:00,60
11690,2016-04-01 21:20:00,50
11691,2016-04-01 21:30:00,40
11692,2016-04-01 21:40:00,60
11693,2016-04-01 21:50:00,50
11694,2016-04-01 22:00:00,50
11695,2016-04-01 22:10:00,60
11696,2016-04-01 22:20:00,40
11697,2016-04-01 22:30:00,50
11698,2016-04-01 22:40:00,50
11699,2016-04-01 22:50:00,50
11700,2016-04-01 23:00:00,40
11701,2016-04-01 23:10:00,60
11702,2016-04-01 23:20:00,50
11703,2016-04-01 23:30:00,60
11704,2016-04-01 23:40:00,50
11705,2016-04-01 23:50:00,40
11706,2016-04-02 00:00:00,50
11707,2016-04-02 00:10:00,30
11708,2016-04-02 00:20:00,20
11709,2016-04-02 00:30:00,40
11710,2016-04-02 00:40:00,40
11711,2016-04-02 00:50:00,70
11712,2016-04-02 01:00:00,50
11713,2016-04-02 01:10:00,50
11714,2016-04-02 01:20:00,40
11715,2016-04-02 01:30:00,50
11716,2016-04-02 01:40:00,50
11717,2016-04-02 01:50:00,40
11718,2016-04-02 02:00:00,60
11719,2016-04-02 02:10:00,50
11720,2016-04-02 02:20:00,70
11721,2016-04-02 02:30:00,50
11722,2016-04-02 02:40:00,50
11723,2016-04-02 02:50:00,50
11724,2016-04-02 03:00:00,50
11725,2016-04-02 03:10:00,40
11726,2016-04-02 03:20:00,50
11727,2016-04-02 03:30:00,60
11728,2016-04-02 03:40:00,40
11729,2016-04-02 03:50:00,40
11730,2016-04-02 04:00:00,30
11731,2016-04-02 04:10:00,30
11732,2016-04-02 04:20:00,50
11733,2016-04-02 04:30:00,40
11734,2016-04-02 04:40:00,50
11735,2016-04-02 04:50:00,60
11736,2016-04-02 05:00:00,50
11737,2016-04-02 05:10:00,60
11738,2016-04-02 05:20:00,50
11739,2016-04-02 05:30:00,50
11740,2016-04-02 05:40:00,50
11741,2016-04-02 05:50:00,40
11742,2016-04-02 06:00:00,50
11743,2016-04-02 06:10:00,50
11744,2016-04-02 06:20:00,50
11745,2016-04-02 06:30:00,50
11746,2016-04-02 06:40:00,60
11747,2016-04-02 06:50:00,50
11748,2016-04-02 07:00:00,50
11749,2016-04-02 07:10:00,40
11750,2016-04-02 07:20:00,20
11751,2016-04-02 07:30:00,30
11752,2016-04-02 07:40:00,30
11753,2016-04-02 07:50:00,50
11754,2016-04-02 08:00:00,60
11755,2016-04-02 08:10:00,50
11756,2016-04-02 08:20:00,50
11757,2016-04-02 08:30:00,60
11758,2016-04-02 08:40:00,40
11759,2016-04-02 08:50:00,50
11760,2016-04-02 09:00:00,50
11761,2016-04-02 09:10:00,50
11762,2016-04-02 09:20:00,50
11763,2016-04-02 09:30:00,60
11764,2016-04-02 09:40:00,50
11765,2016-04-02 09:50:00,50
11766,2016-04-02 10:00:00,50
11767,2016-04-02 10:10:00,40
11768,2016-04-02 10:20:00,50
11769,2016-04-02 10:30:00,40
11770,2016-04-02 10:40:00,30
11771,2016-04-02 10:50:00,40
11772,2016-04-02 11:00:00,30
11773,2016-04-02 11:10:00,40
11774,2016-04-02 11:20:00,50
11775,2016-04-02 11:30:00,50
11776,2016-04-02 11:40:00,50
11777,2016-04-02 11:50:00,50
11778,2016-04-02 12:00:00,50
11779,2016-04-02 12:10:00,50
11780,2016-04-02 12:20:00,60
11781,2016-04-02 12:30:00,50
11782,2016-04-02 12:40:00,50
11783,2016-04-02 12:50:00,50
11784,2016-04-02 13:00:00,40
11785,2016-04-02 13:10:00,50
11786,2016-04-02 13:20:00,50
11787,2016-04-02 13:30:00,60
11788,2016-04-02 13:40:00,70
11789,2016-04-02 13:50:00,80
11790,2016-04-02 14:00:00,70
11791,2016-04-02 14:10:00,60
11792,2016-04-02 14:20:00,40
11793,2016-04-02 14:30:00,30
11794,2016-04-02 14:40:00,30
11795,2016-04-02 14:50:00,40
11796,2016-04-02 15:00:00,70
11797,2016-04-02 15:10:00,60
11798,2016-04-02 15:20:00,60
11799,2016-04-02 15:30:00,60
11800,2016-04-02 15:40:00,60
11801,2016-04-02 15:50:00,60
11802,2016-04-02 16:00:00,50
11803,2016-04-02 16:10:00,60
11804,2016-04-02 16:20:00,60
11805,2016-04-02 16:30:00,60
11806,2016-04-02 16:40:00,70
11807,2016-04-02 16:50:00,60
11808,2016-04-02 17:00:00,60
11809,2016-04-02 17:10:00,50
11810,2016-04-02 17:20:00,50
11811,2016-04-02 17:30:00,60
11812,2016-04-02 17:40:00,50
11813,2016-04-02 17:50:00,60
11814,2016-04-02 18:00:00,70
11815,2016-04-02 18:10:00,50
11816,2016-04-02 18:20:00,40
11817,2016-04-02 18:30:00,30
11818,2016-04-02 18:40:00,40
11819,2016-04-02 18:50:00,50
11820,2016-04-02 19:00:00,60
11821,2016-04-02 19:10:00,50
11822,2016-04-02 19:20:00,70
11823,2016-04-02 19:30:00,60
11824,2016-04-02 19:40:00,60
11825,2016-04-02 19:50:00,60
11826,2016-04-02 20:00:00,50
11827,2016-04-02 20:10:00,60
11828,2016-04-02 20:20:00,60
11829,2016-04-02 20:30:00,50
11830,2016-04-02 20:40:00,50
11831,2016-04-02 20:50:00,60
11832,2016-04-02 21:00:00,70
11833,2016-04-02 21:10:00,60
11834,2016-04-02 21:20:00,60
11835,2016-04-02 21:30:00,50
11836,2016-04-02 21:40:00,50
11837,2016-04-02 21:50:00,50
11838,2016-04-02 22:00:00,30
11839,2016-04-02 22:10:00,50
11840,2016-04-02 22:20:00,30
11841,2016-04-02 22:30:00,60
11842,2016-04-02 22:40:00,60
11843,2016-04-02 22:50:00,60
11844,2016-04-02 23:00:00,50
11845,2016-04-02 23:10:00,60
11846,2016-04-02 23:20:00,50
11847,2016-04-02 23:30:00,60
11848,2016-04-02 23:40:00,60
11849,2016-04-02 23:50:00,60
11850,2016-04-03 00:00:00,60
11851,2016-04-03 00:10:00,60
11852,2016-04-03 00:20:00,50
11853,2016-04-03 00:30:00,60
11854,2016-04-03 00:40:00,50
11855,2016-04-03 00:50:00,60
11856,2016-04-03 01:00:00,60
11857,2016-04-03 01:10:00,60
11858,2016-04-03 01:20:00,60
11859,2016-04-03 01:30:00,30
11860,2016-04-03 01:40:00,40
11861,2016-04-03 01:50:00,30
11862,2016-04-03 02:00:00,50
11863,2016-04-03 02:10:00,50
11864,2016-04-03 02:20:00,70
11865,2016-04-03 02:30:00,60
11866,2016-04-03 02:40:00,70
11867,2016-04-03 02:50:00,70
11868,2016-04-03 03:00:00,50
11869,2016-04-03 03:10:00,60
11870,2016-04-03 03:20:00,50
11871,2016-04-03 03:30:00,50
11872,2016-04-03 03:40:00,50
11873,2016-04-03 03:50:00,60
11874,2016-04-03 04:00:00,60
11875,2016-04-03 04:10:00,60
11876,2016-04-03 04:20:00,70
11877,2016-04-03 04:30:00,60
11878,2016-04-03 04:40:00,60
11879,2016-04-03 04:50:00,50
11880,2016-04-03 05:00:00,40
11881,2016-04-03 05:10:00,30
11882,2016-04-03 05:20:00,50
11883,2016-04-03 05:30:00,40
11884,2016-04-03 05:40:00,70
11885,2016-04-03 05:50:00,50
11886,2016-04-03 06:00:00,50
11887,2016-04-03 06:10:00,70
11888,2016-04-03 06:20:00,50
11889,2016-04-03 06:30:00,60
11890,2016-04-03 06:40:00,60
11891,2016-04-03 06:50:00,60
11892,2016-04-03 07:00:00,60
11893,2016-04-03 07:10:00,60
11894,2016-04-03 07:20:00,50
11895,2016-04-03 07:30:00,50
11896,2016-04-03 07:40:00,60
11897,2016-04-03 07:50:00,60
11898,2016-04-03 08:00:00,50
11899,2016-04-03 08:10:00,70
11900,2016-04-03 08:20:00,40
11901,2016-04-03 08:30:00,50
11902,2016-04-03 08:40:00,30
11903,2016-04-03 08:50:00,30
11904,2016-04-03 09:00:00,60
11905,2016-04-03 09:10:00,50
11906,2016-04-03 09:20:00,60
11907,2016-04-03 09:30:00,60
11908,2016-04-03 09:40:00,70
11909,2016-04-03 09:50:00,60
11910,2016-04-03 10:00:00,60
11911,2016-04-03 10:10:00,60
11912,2016-04-03 10:20:00,50
11913,2016-04-03 10:30:00,60
11914,2016-04-03 10:40:00,50
11915,2016-04-03 10:50:00,60
11916,2016-04-03 11:00:00,60
11917,2016-04-03 11:10:00,60
11918,2016-04-03 11:20:00,70
11919,2016-04-03 11:30:00,60
11920,2016-04-03 11:40:00,50
11921,2016-04-03 11:50:00,60
11922,2016-04-03 12:00:00,50
11923,2016-04-03 12:10:00,60
11924,2016-04-03 12:20:00,50
11925,2016-04-03 12:30:00,60
11926,2016-04-03 12:40:00,70
11927,2016-04-03 12:50:00,80
11928,2016-04-03 13:00:00,80
11929,2016-04-03 13:10:00,60
11930,2016-04-03 13:20:00,70
11931,2016-04-03 13:30:00,60
11932,2016-04-03 13:40:00,80
11933,2016-04-03 13:50:00,80
11934,2016-04-03 14:00:00,90
11935,2016-04-03 14:10:00,100
11936,2016-04-03 14:20:00,90
11937,2016-04-03 14:30:00,90
11938,2016-04-03 14:40:00,90
11939,2016-04-03 14:50:00,80
11940,2016-04-03 15:00:00,90
11941,2016-04-03 15:10:00,80
11942,2016-04-03 15:20:00,80
11943,2016-04-03 15:30:00,90
11944,2016-04-03 15:40:00,90
11945,2016-04-03 15:50:00,90
11946,2016-04-03 16:00:00,90
11947,2016-04-03 16:10:00,80
11948,2016-04-03 16:20:00,90
11949,2016-04-03 16:30:00,80
11950,2016-04-03 16:40:00,90
11951,2016-04-03 16:50:00,90
11952,2016-04-03 17:00:00,90
11953,2016-04-03 17:10:00,110
11954,2016-04-03 17:20:00,110
11955,2016-04-03 17:30:00,120
11956,2016-04-03 17:40:00,90
11957,2016-04-03 17:50:00,90
11958,2016-04-03 18:00:00,100
11959,2016-04-03 18:10:00,90
11960,2016-04-03 18:20:00,110
11961,2016-04-03 18:30:00,120
11962,2016-04-03 18:40:00,120
11963,2016-04-03 18:50:00,130
11964,2016-04-03 19:00:00,120
11965,2016-04-03 19:10:00,100
11966,2016-04-03 19:20:00,90
11967,2016-04-03 19:30:00,90
11968,2016-04-03 19:40:00,80
11969,2016-04-03 19:50:00,120
11970,2016-04-03 20:00:00,110
11971,2016-04-03 20:10:00,130
11972,2016-04-03 20:20:00,120
11973,2016-04-03 20:30:00,110
11974,2016-04-03 20:40:00,120
11975,2016-04-03 20:50:00,120
11976,2016-04-03 21:00:00,110
11977,2016-04-03 21:10:00,100
11978,2016-04-03 21:20:00,100
11979,2016-04-03 21:30:00,90
11980,2016-04-03 21:40:00,90
11981,2016-04-03 21:50:00,100
11982,2016-04-03 22:00:00,90
11983,2016-04-03 22:10:00,100
11984,2016-04-03 22:20:00,80
11985,2016-04-03 22:30:00,50
11986,2016-04-03 22:40:00,60
11987,2016-04-03 22:50:00,50
11988,2016-04-03 23:00:00,60
11989,2016-04-03 23:10:00,70
11990,2016-04-03 23:20:00,70
11991,2016-04-03 23:30:00,60
11992,2016-04-03 23:40:00,60
11993,2016-04-03 23:50:00,60
11994,2016-04-04 00:00:00,50
11995,2016-04-04 00:10:00,60
11996,2016-04-04 00:20:00,50
11997,2016-04-04 00:30:00,70
11998,2016-04-04 00:40:00,70
11999,2016-04-04 00:50:00,50
12000,2016-04-04 01:00:00,60
12001,2016-04-04 01:10:00,60
12002,2016-04-04 01:20:00,60
12003,2016-04-04 01:30:00,50
12004,2016-04-04 01:40:00,60
12005,2016-04-04 01:50:00,50
12006,2016-04-04 02:00:00,60
12007,2016-04-04 02:10:00,30
12008,2016-04-04 02:20:00,50
12009,2016-04-04 02:30:00,40
12010,2016-04-04 02:40:00,40
12011,2016-04-04 02:50:00,60
12012,2016-04-04 03:00:00,60
12013,2016-04-04 03:10:00,50
12014,2016-04-04 03:20:00,60
12015,2016-04-04 03:30:00,50
12016,2016-04-04 03:40:00,60
12017,2016-04-04 03:50:00,60
12018,2016-04-04 04:00:00,60
12019,2016-04-04 04:10:00,70
12020,2016-04-04 04:20:00,60
12021,2016-04-04 04:30:00,60
12022,2016-04-04 04:40:00,50
12023,2016-04-04 04:50:00,50
12024,2016-04-04 05:00:00,60
12025,2016-04-04 05:10:00,50
12026,2016-04-04 05:20:00,50
12027,2016-04-04 05:30:00,60
12028,2016-04-04 05:40:00,60
12029,2016-04-04 05:50:00,60
12030,2016-04-04 06:00:00,60
12031,2016-04-04 06:10:00,70
12032,2016-04-04 06:20:00,50
12033,2016-04-04 06:30:00,60
12034,2016-04-04 06:40:00,50
12035,2016-04-04 06:50:00,60
12036,2016-04-04 07:00:00,90
12037,2016-04-04 07:10:00,60
12038,2016-04-04 07:20:00,210
12039,2016-04-04 07:30:00,370
12040,2016-04-04 07:40:00,150
12041,2016-04-04 07:50:00,60
12042,2016-04-04 08:00:00,90
12043,2016-04-04 08:10:00,70
12044,2016-04-04 08:20:00,80
12045,2016-04-04 08:30:00,60
12046,2016-04-04 08:40:00,50
12047,2016-04-04 08:50:00,70
12048,2016-04-04 09:00:00,250
12049,2016-04-04 09:10:00,750
12050,2016-04-04 09:20:00,530
